county,county_fips,evacuation_type,cbg_fips
harris,48201,voluntary,482014320021
harris,48201,voluntary,482014320022
harris,48201,voluntary,482014320023
harris,48201,voluntary,482014321001
harris,48201,voluntary,482014321002
harris,48201,voluntary,482014321003
harris,48201,voluntary,482014322001
harris,48201,voluntary,482014322002
harris,48201,voluntary,482014322003
harris,48201,voluntary,482014323001
harris,48201,voluntary,482014323002
harris,48201,voluntary,482014323003
harris,48201,voluntary,482014323004
harris,48201,voluntary,482014324001
harris,48201,voluntary,482014324002
harris,48201,voluntary,482014324003
harris,48201,voluntary,482014325001
harris,48201,voluntary,482014325002
harris,48201,voluntary,482014325003
harris,48201,voluntary,482014326001
harris,48201,voluntary,482014326002
harris,48201,voluntary,482014327011
harris,48201,voluntary,482014327012
harris,48201,voluntary,482014327013
harris,48201,voluntary,482014327021
harris,48201,voluntary,482014327022
harris,48201,voluntary,482014328011
harris,48201,voluntary,482014328012
harris,48201,voluntary,482014328013
harris,48201,voluntary,482014328021
harris,48201,voluntary,482014328022
harris,48201,voluntary,482014328023
harris,48201,voluntary,482014328024
harris,48201,voluntary,482014329011
harris,48201,voluntary,482014329012
harris,48201,voluntary,482014329021
harris,48201,voluntary,482014329022
harris,48201,voluntary,482014329023
harris,48201,voluntary,482014330011
harris,48201,voluntary,482014330012
harris,48201,voluntary,482014330013
harris,48201,voluntary,482014330021
harris,48201,voluntary,482014330022
harris,48201,voluntary,482014330031
harris,48201,voluntary,482014330032
harris,48201,voluntary,482014331001
harris,48201,voluntary,482014331002
harris,48201,voluntary,482014332011
harris,48201,voluntary,482014332012
harris,48201,voluntary,482014332013
harris,48201,voluntary,482014332021
harris,48201,voluntary,482014332022
harris,48201,voluntary,482014333001
harris,48201,voluntary,482014333002
harris,48201,voluntary,482014333003
harris,48201,voluntary,482014334001
harris,48201,voluntary,482014334002
harris,48201,voluntary,482014335011
harris,48201,voluntary,482014335012
harris,48201,voluntary,482014335013
harris,48201,voluntary,482014335021
harris,48201,voluntary,482014335022
harris,48201,voluntary,482014335023
harris,48201,voluntary,482014335024
harris,48201,voluntary,482014336001
harris,48201,voluntary,482014336002
harris,48201,voluntary,482014336003
harris,48201,voluntary,482014336004
harris,48201,voluntary,482014401001
harris,48201,voluntary,482014401002
harris,48201,voluntary,482014401003
harris,48201,voluntary,482014401004
harris,48201,voluntary,482014501001
harris,48201,voluntary,482014502001
harris,48201,voluntary,482014502002
harris,48201,voluntary,482014502003
harris,48201,voluntary,482014503001
harris,48201,voluntary,482014503002
harris,48201,voluntary,482014503003
harris,48201,voluntary,482014503004
harris,48201,voluntary,482014504001
harris,48201,voluntary,482014504002
harris,48201,voluntary,482014504003
harris,48201,voluntary,482014505001
harris,48201,voluntary,482014505002
harris,48201,voluntary,482014506001
harris,48201,voluntary,482014506002
harris,48201,voluntary,482014506003
harris,48201,voluntary,482014507001
harris,48201,voluntary,482014507002
harris,48201,voluntary,482014507003
harris,48201,voluntary,482014508011
harris,48201,voluntary,482014508012
harris,48201,voluntary,482014508021
harris,48201,voluntary,482014508022
harris,48201,voluntary,482014508023
harris,48201,voluntary,482014508024
harris,48201,voluntary,482014508025
harris,48201,voluntary,482014509001
harris,48201,voluntary,482014509002
harris,48201,voluntary,482014510011
harris,48201,voluntary,482014510012
harris,48201,voluntary,482014510013
harris,48201,voluntary,482014510021
harris,48201,voluntary,482014510022
harris,48201,voluntary,482014510023
harris,48201,voluntary,482014510024
harris,48201,voluntary,482014511001
harris,48201,voluntary,482014511002
harris,48201,voluntary,482014511003
harris,48201,voluntary,482014511004
harris,48201,voluntary,482014512001
harris,48201,voluntary,482014512002
harris,48201,voluntary,482014513001
harris,48201,voluntary,482014513002
harris,48201,voluntary,482014513003
harris,48201,voluntary,482014513004
harris,48201,voluntary,482014514011
harris,48201,voluntary,482014514012
harris,48201,voluntary,482014514021
harris,48201,voluntary,482014514022
harris,48201,voluntary,482014514031
harris,48201,voluntary,482014514032
harris,48201,voluntary,482014515001
harris,48201,voluntary,482014515002
harris,48201,voluntary,482014516011
harris,48201,voluntary,482014516012
harris,48201,voluntary,482014516021
harris,48201,voluntary,482014516022
harris,48201,voluntary,482014517001
harris,48201,voluntary,482014517002
harris,48201,voluntary,482014518001
harris,48201,voluntary,482014518002
harris,48201,voluntary,482014518003
harris,48201,voluntary,482014519011
harris,48201,voluntary,482014519012
harris,48201,voluntary,482014519013
harris,48201,voluntary,482014519014
harris,48201,voluntary,482014519021
harris,48201,voluntary,482014520001
harris,48201,voluntary,482014520002
harris,48201,voluntary,482014520003
harris,48201,voluntary,482014521001
harris,48201,voluntary,482014521002
harris,48201,voluntary,482014521003
harris,48201,voluntary,482014522011
harris,48201,voluntary,482014522012
harris,48201,voluntary,482014522013
harris,48201,voluntary,482014522014
harris,48201,voluntary,482014522021
harris,48201,voluntary,482014522022
harris,48201,voluntary,482014523001
harris,48201,voluntary,482014524001
harris,48201,voluntary,482014524002
harris,48201,voluntary,482014524003
harris,48201,voluntary,482014524004
harris,48201,voluntary,482014525001
harris,48201,voluntary,482014525002
harris,48201,voluntary,482014525003
harris,48201,voluntary,482014526001
harris,48201,voluntary,482014526002
harris,48201,voluntary,482014526003
harris,48201,voluntary,482014527001
harris,48201,voluntary,482014527002
harris,48201,voluntary,482014527003
harris,48201,voluntary,482014527004
harris,48201,voluntary,482014528011
harris,48201,voluntary,482014528012
harris,48201,voluntary,482014528013
harris,48201,voluntary,482014528021
harris,48201,voluntary,482014528022
harris,48201,voluntary,482014529001
harris,48201,voluntary,482014529002
harris,48201,voluntary,482014530001
harris,48201,voluntary,482014530002
harris,48201,voluntary,482014530003
harris,48201,voluntary,482014531001
harris,48201,voluntary,482014531002
harris,48201,voluntary,482014532001
harris,48201,voluntary,482014532002
harris,48201,voluntary,482014532003
harris,48201,voluntary,482014533001
harris,48201,voluntary,482014534011
harris,48201,voluntary,482014534012
harris,48201,voluntary,482014534021
harris,48201,voluntary,482014534022
harris,48201,voluntary,482014534023
harris,48201,voluntary,482014534024
harris,48201,voluntary,482014534031
harris,48201,voluntary,482014534032
harris,48201,voluntary,482014535011
harris,48201,voluntary,482014535012
harris,48201,voluntary,482014535013
harris,48201,voluntary,482014535021
harris,48201,voluntary,482014535022
harris,48201,voluntary,482014536011
harris,48201,voluntary,482014536021
harris,48201,voluntary,482014536022
harris,48201,voluntary,482014536023
harris,48201,voluntary,482014536024
harris,48201,voluntary,482014537001
harris,48201,voluntary,482014537002
harris,48201,voluntary,482014537003
harris,48201,voluntary,482014537004
harris,48201,voluntary,482014538001
harris,48201,voluntary,482014538002
harris,48201,voluntary,482014539001
harris,48201,voluntary,482014539002
harris,48201,voluntary,482014539003
harris,48201,voluntary,482014540001
harris,48201,voluntary,482014540002
harris,48201,voluntary,482014541001
harris,48201,voluntary,482014541002
harris,48201,voluntary,482014542001
harris,48201,voluntary,482014542002
harris,48201,voluntary,482014543011
harris,48201,voluntary,482014543012
harris,48201,voluntary,482014543013
harris,48201,voluntary,482014543014
harris,48201,voluntary,482014543021
harris,48201,voluntary,482014543022
harris,48201,voluntary,482014544001
harris,48201,voluntary,482014545011
harris,48201,voluntary,482014545012
harris,48201,voluntary,482014545013
harris,48201,voluntary,482014545021
harris,48201,voluntary,482014546001
harris,48201,voluntary,482014547001
harris,48201,voluntary,482014547002
harris,48201,voluntary,482014547003
harris,48201,voluntary,482014547004
harris,48201,voluntary,482014548001
harris,48201,voluntary,482014548002
harris,48201,voluntary,482014548003
harris,48201,voluntary,482014549001
harris,48201,voluntary,482014549002
harris,48201,voluntary,482014550001
harris,48201,voluntary,482014551011
harris,48201,voluntary,482014551012
harris,48201,voluntary,482014551013
harris,48201,voluntary,482014551014
harris,48201,voluntary,482014551021
harris,48201,voluntary,482014551022
harris,48201,voluntary,482014552001
harris,48201,voluntary,482014552002
harris,48201,voluntary,482014552003
harris,48201,voluntary,482014553001
harris,48201,voluntary,482015101001
harris,48201,voluntary,482015101002
harris,48201,voluntary,482015102001
harris,48201,voluntary,482015102002
harris,48201,voluntary,482015103001
harris,48201,voluntary,482015103002
harris,48201,voluntary,482015103003
harris,48201,voluntary,482015103004
harris,48201,voluntary,482015103005
harris,48201,voluntary,482015104001
harris,48201,voluntary,482015104002
harris,48201,voluntary,482015104003
harris,48201,voluntary,482015105001
harris,48201,voluntary,482015105002
harris,48201,voluntary,482015105003
harris,48201,voluntary,482015106001
harris,48201,voluntary,482015106002
harris,48201,voluntary,482015106003
harris,48201,voluntary,482015107001
harris,48201,voluntary,482015107002
harris,48201,voluntary,482015108001
harris,48201,voluntary,482015108002
harris,48201,voluntary,482015108003
harris,48201,voluntary,482015108004
harris,48201,voluntary,482015108005
harris,48201,voluntary,482015108006
harris,48201,voluntary,482015109001
harris,48201,voluntary,482015109002
harris,48201,voluntary,482015109003
harris,48201,voluntary,482015110011
harris,48201,voluntary,482015110012
harris,48201,voluntary,482015110021
harris,48201,voluntary,482015110022
harris,48201,voluntary,482015110023
harris,48201,voluntary,482015111001
harris,48201,voluntary,482015111002
harris,48201,voluntary,482015112001
harris,48201,voluntary,482015112002
harris,48201,voluntary,482015112003
harris,48201,voluntary,482015113011
harris,48201,voluntary,482015113012
harris,48201,voluntary,482015113013
harris,48201,voluntary,482015113014
harris,48201,voluntary,482015113021
harris,48201,voluntary,482015113022
harris,48201,voluntary,482015113023
harris,48201,voluntary,482015114001
harris,48201,voluntary,482015114002
harris,48201,voluntary,482015114003
harris,48201,voluntary,482015115001
harris,48201,voluntary,482015115002
harris,48201,voluntary,482015115003
harris,48201,voluntary,482015115004
harris,48201,voluntary,482015115005
harris,48201,voluntary,482015115006
harris,48201,voluntary,482015115007
harris,48201,voluntary,482015116001
harris,48201,voluntary,482015116002
harris,48201,voluntary,482015116003
harris,48201,voluntary,482015116004
harris,48201,voluntary,482015201001
harris,48201,voluntary,482015202001
harris,48201,voluntary,482015202002
harris,48201,voluntary,482015202003
harris,48201,voluntary,482015203001
harris,48201,voluntary,482015203002
harris,48201,voluntary,482015203003
harris,48201,voluntary,482015204001
harris,48201,voluntary,482015204002
harris,48201,voluntary,482015205001
harris,48201,voluntary,482015205002
harris,48201,voluntary,482015205003
harris,48201,voluntary,482015205004
harris,48201,voluntary,482015206011
harris,48201,voluntary,482015206021
harris,48201,voluntary,482015206022
harris,48201,voluntary,482015206023
harris,48201,voluntary,482015206024
harris,48201,voluntary,482015207001
harris,48201,voluntary,482015207002
harris,48201,voluntary,482015207003
harris,48201,voluntary,482015207004
harris,48201,voluntary,482015210001
harris,48201,voluntary,482015211001
harris,48201,voluntary,482015212001
harris,48201,voluntary,482015212002
harris,48201,voluntary,482015212003
harris,48201,voluntary,482015213001
harris,48201,voluntary,482015213002
harris,48201,voluntary,482015213003
harris,48201,voluntary,482015213004
harris,48201,voluntary,482015214001
harris,48201,voluntary,482015214002
harris,48201,voluntary,482015214003
harris,48201,voluntary,482015214004
harris,48201,voluntary,482015215001
harris,48201,voluntary,482015215002
harris,48201,voluntary,482015215003
harris,48201,voluntary,482015215004
harris,48201,voluntary,482015216001
harris,48201,voluntary,482015216002
harris,48201,voluntary,482015217001
harris,48201,voluntary,482015217002
harris,48201,voluntary,482015217003
harris,48201,voluntary,482015217004
harris,48201,voluntary,482015218001
harris,48201,voluntary,482015218002
harris,48201,voluntary,482015219001
harris,48201,voluntary,482015219002
harris,48201,voluntary,482015219003
harris,48201,voluntary,482015220001
harris,48201,voluntary,482015220002
harris,48201,voluntary,482015220003
harris,48201,voluntary,482015221001
harris,48201,voluntary,482015221002
harris,48201,voluntary,482015221003
harris,48201,voluntary,482015221004
harris,48201,voluntary,482015222011
harris,48201,voluntary,482015222012
harris,48201,voluntary,482015222021
harris,48201,voluntary,482015222022
harris,48201,voluntary,482015223011
harris,48201,voluntary,482015223012
harris,48201,voluntary,482015223021
harris,48201,voluntary,482015223022
harris,48201,voluntary,482015224011
harris,48201,voluntary,482015224012
harris,48201,voluntary,482015224013
harris,48201,voluntary,482015224014
harris,48201,voluntary,482015224021
harris,48201,voluntary,482015224022
harris,48201,voluntary,482015225001
harris,48201,voluntary,482015225002
harris,48201,voluntary,482015225003
harris,48201,voluntary,482015225004
harris,48201,voluntary,482015301001
harris,48201,voluntary,482015301002
harris,48201,voluntary,482015301003
harris,48201,voluntary,482015301004
harris,48201,voluntary,482015302001
harris,48201,voluntary,482015302002
harris,48201,voluntary,482015302003
harris,48201,voluntary,482015303001
harris,48201,voluntary,482015303002
harris,48201,voluntary,482015303003
harris,48201,voluntary,482015304001
harris,48201,voluntary,482015304002
harris,48201,voluntary,482015305001
harris,48201,voluntary,482015305002
harris,48201,voluntary,482015305003
harris,48201,voluntary,482015306001
harris,48201,voluntary,482015306002
harris,48201,voluntary,482015307001
harris,48201,voluntary,482015307002
harris,48201,voluntary,482015307003
harris,48201,voluntary,482015308001
harris,48201,voluntary,482015308002
harris,48201,voluntary,482015308003
harris,48201,voluntary,482015309001
harris,48201,voluntary,482015309002
harris,48201,voluntary,482015309003
harris,48201,voluntary,482015310001
harris,48201,voluntary,482015310002
harris,48201,voluntary,482015311001
harris,48201,voluntary,482015311002
harris,48201,voluntary,482015312001
harris,48201,voluntary,482015312002
harris,48201,voluntary,482015312003
harris,48201,voluntary,482015313001
harris,48201,voluntary,482015313002
harris,48201,voluntary,482015313003
harris,48201,voluntary,482015314001
harris,48201,voluntary,482015315001
harris,48201,voluntary,482015315002
harris,48201,voluntary,482015315003
harris,48201,voluntary,482015316001
harris,48201,voluntary,482015316002
harris,48201,voluntary,482015317001
harris,48201,voluntary,482015317002
harris,48201,voluntary,482015318001
harris,48201,voluntary,482015318002
harris,48201,voluntary,482015319001
harris,48201,voluntary,482015319002
harris,48201,voluntary,482015319003
harris,48201,voluntary,482015320011
harris,48201,voluntary,482015320012
harris,48201,voluntary,482015320013
harris,48201,voluntary,482015320014
harris,48201,voluntary,482015320021
harris,48201,voluntary,482015321001
harris,48201,voluntary,482015321002
harris,48201,voluntary,482015321003
harris,48201,voluntary,482015321004
harris,48201,voluntary,482015322001
harris,48201,voluntary,482015322002
harris,48201,voluntary,482015323001
harris,48201,voluntary,482015323002
harris,48201,voluntary,482015323003
harris,48201,voluntary,482015323004
harris,48201,voluntary,482015324001
harris,48201,voluntary,482015324002
harris,48201,voluntary,482015324003
harris,48201,voluntary,482015325011
harris,48201,voluntary,482015325012
harris,48201,voluntary,482015325013
harris,48201,voluntary,482015325021
harris,48201,voluntary,482015325022
harris,48201,voluntary,482015325023
harris,48201,voluntary,482015326001
harris,48201,voluntary,482015326002
harris,48201,voluntary,482015326003
harris,48201,voluntary,482015327001
harris,48201,voluntary,482015327002
harris,48201,voluntary,482015327003
harris,48201,voluntary,482015328001
harris,48201,voluntary,482015329001
harris,48201,voluntary,482015329002
harris,48201,voluntary,482015329003
harris,48201,voluntary,482015330001
harris,48201,voluntary,482015331001
harris,48201,voluntary,482015331002
harris,48201,voluntary,482015331003
harris,48201,voluntary,482015332001
harris,48201,voluntary,482015332002
harris,48201,voluntary,482015332003
harris,48201,voluntary,482015333001
harris,48201,voluntary,482015333002
harris,48201,voluntary,482015333003
harris,48201,voluntary,482015333004
harris,48201,voluntary,482015334001
harris,48201,voluntary,482015334002
harris,48201,voluntary,482015334003
harris,48201,voluntary,482015334004
harris,48201,voluntary,482015335001
harris,48201,voluntary,482015335002
harris,48201,voluntary,482015335003
harris,48201,voluntary,482015336001
harris,48201,voluntary,482015336002
harris,48201,voluntary,482015337011
harris,48201,voluntary,482015337012
harris,48201,voluntary,482015337013
harris,48201,voluntary,482015337021
harris,48201,voluntary,482015337022
harris,48201,voluntary,482015338011
harris,48201,voluntary,482015338012
harris,48201,voluntary,482015338021
harris,48201,voluntary,482015338022
harris,48201,voluntary,482015338023
harris,48201,voluntary,482015339011
harris,48201,voluntary,482015339012
harris,48201,voluntary,482015339013
harris,48201,voluntary,482015339021
harris,48201,voluntary,482015339022
harris,48201,voluntary,482015340011
harris,48201,voluntary,482015340021
harris,48201,voluntary,482015340022
harris,48201,voluntary,482015340031
harris,48201,voluntary,482015341001
harris,48201,voluntary,482015341002
harris,48201,voluntary,482015341003
harris,48201,voluntary,482015342011
harris,48201,voluntary,482015342021
harris,48201,voluntary,482015342022
harris,48201,voluntary,482015342023
harris,48201,voluntary,482015342024
harris,48201,voluntary,482015342031
harris,48201,voluntary,482015401001
harris,48201,voluntary,482015401002
harris,48201,voluntary,482015401003
harris,48201,voluntary,482015402001
harris,48201,voluntary,482015405011
harris,48201,voluntary,482015405012
harris,48201,voluntary,482015405013
harris,48201,voluntary,482015405021
harris,48201,voluntary,482015405022
harris,48201,voluntary,482015405023
harris,48201,voluntary,482015406011
harris,48201,voluntary,482015406012
harris,48201,voluntary,482015406021
harris,48201,voluntary,482015406022
harris,48201,voluntary,482015407001
harris,48201,voluntary,482015407002
harris,48201,voluntary,482015407003
harris,48201,voluntary,482015408001
harris,48201,voluntary,482015408002
harris,48201,voluntary,482015408003
harris,48201,voluntary,482015409011
harris,48201,voluntary,482015409021
harris,48201,voluntary,482015409022
harris,48201,voluntary,482015409023
harris,48201,voluntary,482015410011
harris,48201,voluntary,482015410012
harris,48201,voluntary,482015410021
harris,48201,voluntary,482015410022
harris,48201,voluntary,482015410031
harris,48201,voluntary,482015410032
harris,48201,voluntary,482015411001
harris,48201,voluntary,482015411002
harris,48201,voluntary,482015411003
harris,48201,voluntary,482015412011
harris,48201,voluntary,482015412012
harris,48201,voluntary,482015412021
harris,48201,voluntary,482015412022
harris,48201,voluntary,482015412023
harris,48201,voluntary,482015412024
harris,48201,voluntary,482015412031
harris,48201,voluntary,482015412032
harris,48201,voluntary,482015413001
harris,48201,voluntary,482015413002
harris,48201,voluntary,482015413003
harris,48201,voluntary,482015413004
harris,48201,voluntary,482015414001
harris,48201,voluntary,482015414002
harris,48201,voluntary,482015415001
harris,48201,voluntary,482015415002
harris,48201,voluntary,482015416011
harris,48201,voluntary,482015416012
harris,48201,voluntary,482015416021
harris,48201,voluntary,482015416022
harris,48201,voluntary,482015416023
harris,48201,voluntary,482015416024
harris,48201,voluntary,482015417001
harris,48201,voluntary,482015417002
harris,48201,voluntary,482015417003
harris,48201,voluntary,482015418001
harris,48201,voluntary,482015418002
harris,48201,voluntary,482015419001
harris,48201,voluntary,482015419002
harris,48201,voluntary,482015420001
harris,48201,voluntary,482015420002
harris,48201,voluntary,482015420003
harris,48201,voluntary,482015420004
harris,48201,voluntary,482015421011
harris,48201,voluntary,482015421012
harris,48201,voluntary,482015421021
harris,48201,voluntary,482015421022
harris,48201,voluntary,482015422001
harris,48201,voluntary,482015422002
harris,48201,voluntary,482015423011
harris,48201,voluntary,482015423012
harris,48201,voluntary,482015423013
harris,48201,voluntary,482015423014
harris,48201,voluntary,482015423021
harris,48201,voluntary,482015424001
harris,48201,voluntary,482015424002
harris,48201,voluntary,482015424003
harris,48201,voluntary,482015425001
harris,48201,voluntary,482015426001
harris,48201,voluntary,482015427001
harris,48201,voluntary,482015427002
harris,48201,voluntary,482015428001
harris,48201,voluntary,482015428002
harris,48201,voluntary,482015428003
harris,48201,voluntary,482015429001
harris,48201,voluntary,482015429002
harris,48201,voluntary,482015429003
harris,48201,voluntary,482015430011
harris,48201,voluntary,482015430012
harris,48201,voluntary,482015430021
harris,48201,voluntary,482015430022
harris,48201,voluntary,482015430031
harris,48201,voluntary,482015431001
harris,48201,voluntary,482015432001
harris,48201,voluntary,482015432002
harris,48201,voluntary,482015432003
harris,48201,voluntary,482015501001
harris,48201,voluntary,482015501002
harris,48201,voluntary,482015502001
harris,48201,voluntary,482015502002
harris,48201,voluntary,482015503011
harris,48201,voluntary,482015503012
harris,48201,voluntary,482015503013
harris,48201,voluntary,482015503021
harris,48201,voluntary,482015503022
harris,48201,voluntary,482015503023
harris,48201,voluntary,482015503024
harris,48201,voluntary,482015504011
harris,48201,voluntary,482015504012
harris,48201,voluntary,482015504013
harris,48201,voluntary,482015504014
harris,48201,voluntary,482015504021
harris,48201,voluntary,482015504022
harris,48201,voluntary,482015504023
harris,48201,voluntary,482015505001
harris,48201,voluntary,482015505002
harris,48201,voluntary,482015506011
harris,48201,voluntary,482015506012
harris,48201,voluntary,482015506021
harris,48201,voluntary,482015506022
harris,48201,voluntary,482015506031
harris,48201,voluntary,482015506032
harris,48201,voluntary,482015506033
harris,48201,voluntary,482015507001
harris,48201,voluntary,482015507002
harris,48201,voluntary,482015508001
harris,48201,voluntary,482015508002
harris,48201,voluntary,482015509001
harris,48201,voluntary,482015509002
harris,48201,voluntary,482015509003
harris,48201,voluntary,482015509004
harris,48201,voluntary,482015510001
harris,48201,voluntary,482015511001
harris,48201,voluntary,482015511002
harris,48201,voluntary,482015511003
harris,48201,voluntary,482015511004
harris,48201,voluntary,482015511005
harris,48201,voluntary,482015512001
harris,48201,voluntary,482015512002
harris,48201,voluntary,482015512003
harris,48201,voluntary,482015512004
harris,48201,voluntary,482015513001
harris,48201,voluntary,482015513002
harris,48201,voluntary,482015514001
harris,48201,voluntary,482015514002
harris,48201,voluntary,482015514003
harris,48201,voluntary,482015515001
harris,48201,voluntary,482015515002
harris,48201,voluntary,482015516001
harris,48201,voluntary,482015516002
harris,48201,voluntary,482015516003
harris,48201,voluntary,482015517011
harris,48201,voluntary,482015517012
harris,48201,voluntary,482015517013
harris,48201,voluntary,482015517014
harris,48201,voluntary,482015517015
harris,48201,voluntary,482015517016
harris,48201,voluntary,482015517021
harris,48201,voluntary,482015517022
harris,48201,voluntary,482015517031
harris,48201,voluntary,482015517032
harris,48201,voluntary,482015517033
harris,48201,voluntary,482015518001
harris,48201,voluntary,482015518002
harris,48201,voluntary,482015518003
harris,48201,voluntary,482015519001
harris,48201,voluntary,482015519002
harris,48201,voluntary,482015519003
harris,48201,voluntary,482015520011
harris,48201,voluntary,482015520012
harris,48201,voluntary,482015520013
harris,48201,voluntary,482015520021
harris,48201,voluntary,482015521011
harris,48201,voluntary,482015521021
harris,48201,voluntary,482015521022
harris,48201,voluntary,482015521023
harris,48201,voluntary,482015521031
harris,48201,voluntary,482015521032
harris,48201,voluntary,482015522001
harris,48201,voluntary,482015522002
harris,48201,voluntary,482015522003
harris,48201,voluntary,482015523011
harris,48201,voluntary,482015523012
harris,48201,voluntary,482015523021
harris,48201,voluntary,482015523022
harris,48201,voluntary,482015524001
harris,48201,voluntary,482015524002
harris,48201,voluntary,482015524003
harris,48201,voluntary,482015525001
harris,48201,voluntary,482015525002
harris,48201,voluntary,482015525003
harris,48201,voluntary,482015526011
harris,48201,voluntary,482015526021
harris,48201,voluntary,482015526022
harris,48201,voluntary,482015527001
harris,48201,voluntary,482015527002
harris,48201,voluntary,482015527003
harris,48201,voluntary,482015528001
harris,48201,voluntary,482015528002
harris,48201,voluntary,482015528003
harris,48201,voluntary,482015528004
harris,48201,voluntary,482015528005
harris,48201,voluntary,482015529001
harris,48201,voluntary,482015529002
harris,48201,voluntary,482015529003
harris,48201,voluntary,482015529004
harris,48201,voluntary,482015529005
harris,48201,voluntary,482015530011
harris,48201,voluntary,482015530012
harris,48201,voluntary,482015530013
harris,48201,voluntary,482015530021
harris,48201,voluntary,482015530022
harris,48201,voluntary,482015531001
harris,48201,voluntary,482015531002
harris,48201,voluntary,482015531003
harris,48201,voluntary,482015531004
harris,48201,voluntary,482015532001
harris,48201,voluntary,482015532002
harris,48201,voluntary,482015532003
harris,48201,voluntary,482015532004
harris,48201,voluntary,482015533001
harris,48201,voluntary,482015533002
harris,48201,voluntary,482015534011
harris,48201,voluntary,482015534012
harris,48201,voluntary,482015534021
harris,48201,voluntary,482015534022
harris,48201,voluntary,482015534023
harris,48201,voluntary,482015534024
harris,48201,voluntary,482015534031
harris,48201,voluntary,482015535001
harris,48201,voluntary,482015535002
harris,48201,voluntary,482015535003
harris,48201,voluntary,482015536001
harris,48201,voluntary,482015536002
harris,48201,voluntary,482015537001
harris,48201,voluntary,482015537002
harris,48201,voluntary,482015538011
harris,48201,voluntary,482015538021
harris,48201,voluntary,482015538022
harris,48201,voluntary,482015538023
harris,48201,voluntary,482015538024
harris,48201,voluntary,482015539001
harris,48201,voluntary,482015539002
harris,48201,voluntary,482015539003
harris,48201,voluntary,482015539004
harris,48201,voluntary,482015540011
harris,48201,voluntary,482015540012
harris,48201,voluntary,482015540021
harris,48201,voluntary,482015540022
harris,48201,voluntary,482015541011
harris,48201,voluntary,482015541021
harris,48201,voluntary,482015541022
harris,48201,voluntary,482015541023
harris,48201,voluntary,482015542001
harris,48201,voluntary,482015542002
harris,48201,voluntary,482015542003
harris,48201,voluntary,482015543011
harris,48201,voluntary,482015543012
harris,48201,voluntary,482015543013
harris,48201,voluntary,482015543014
harris,48201,voluntary,482015543021
harris,48201,voluntary,482015543022
harris,48201,voluntary,482015544011
harris,48201,voluntary,482015544012
harris,48201,voluntary,482015544021
harris,48201,voluntary,482015544022
harris,48201,voluntary,482015544031
harris,48201,voluntary,482015545011
harris,48201,voluntary,482015545012
harris,48201,voluntary,482015545021
harris,48201,voluntary,482015545022
harris,48201,voluntary,482015545023
harris,48201,voluntary,482015546001
harris,48201,voluntary,482015546002
harris,48201,voluntary,482015547001
harris,48201,voluntary,482015547002
harris,48201,voluntary,482015548011
harris,48201,voluntary,482015548021
harris,48201,voluntary,482015548022
harris,48201,voluntary,482015549011
harris,48201,voluntary,482015549012
harris,48201,voluntary,482015549021
harris,48201,voluntary,482015549022
harris,48201,voluntary,482015549031
harris,48201,voluntary,482015550001
harris,48201,voluntary,482015550002
harris,48201,voluntary,482015550003
harris,48201,voluntary,482015551001
harris,48201,voluntary,482015551002
harris,48201,voluntary,482015551003
harris,48201,voluntary,482015552001
harris,48201,voluntary,482015552002
harris,48201,voluntary,482015553011
harris,48201,voluntary,482015553021
harris,48201,voluntary,482015553022
harris,48201,voluntary,482015553031
harris,48201,voluntary,482015554011
harris,48201,voluntary,482015554021
harris,48201,voluntary,482015554022
harris,48201,voluntary,482015554023
harris,48201,voluntary,482015554024
harris,48201,voluntary,482015555011
harris,48201,voluntary,482015555012
harris,48201,voluntary,482015555021
harris,48201,voluntary,482015555022
harris,48201,voluntary,482015556001
harris,48201,voluntary,482015556002
harris,48201,voluntary,482015557011
harris,48201,voluntary,482015557012
harris,48201,voluntary,482015557021
harris,48201,voluntary,482015560001
harris,48201,voluntary,482015560002
harris,48201,voluntary,482015560003
harris,48201,voluntary,482019800001
harris,48201,voluntary,482019801001
polk,48373,mandatory,483732101011
polk,48373,mandatory,483732101012
polk,48373,mandatory,483732101013
polk,48373,mandatory,483732101021
polk,48373,mandatory,483732101022
polk,48373,mandatory,483732101023
polk,48373,mandatory,483732101024
polk,48373,mandatory,483732102031
polk,48373,mandatory,483732102032
polk,48373,mandatory,483732102041
polk,48373,mandatory,483732102042
polk,48373,mandatory,483732102043
polk,48373,mandatory,483732102051
polk,48373,mandatory,483732102052
polk,48373,mandatory,483732102061
polk,48373,mandatory,483732102062
polk,48373,mandatory,483732102063
polk,48373,mandatory,483732103011
polk,48373,mandatory,483732103012
polk,48373,mandatory,483732103013
polk,48373,mandatory,483732103021
polk,48373,mandatory,483732103022
polk,48373,mandatory,483732103023
polk,48373,mandatory,483732103024
polk,48373,mandatory,483732104001
polk,48373,mandatory,483732104002
polk,48373,mandatory,483732104003
polk,48373,mandatory,483732104004
polk,48373,mandatory,483732105001
polk,48373,mandatory,483732105002
polk,48373,mandatory,483732105003
tyler,48457,mandatory,484579501001
tyler,48457,mandatory,484579501002
tyler,48457,mandatory,484579501003
tyler,48457,mandatory,484579502001
tyler,48457,mandatory,484579502002
tyler,48457,mandatory,484579502003
tyler,48457,mandatory,484579502004
tyler,48457,mandatory,484579502005
tyler,48457,mandatory,484579503001
tyler,48457,mandatory,484579503002
tyler,48457,mandatory,484579504001
